
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,DFS
45,19,2016-01-25,24-227,SAS,@,GSW,L (-30),0,8:58,1,3,.333,0,0,,0,0,,1,0,1,1,0,0,2,1,2,-0.7,-1,3.8
46,20,2016-01-27,24-229,SAS,,HOU,W (+31),0,9:31,3,5,.600,2,3,.667,0,0,,1,2,3,3,0,0,0,0,8,9.1,+7,17.3
47,,2016-01-30,24-232,SAS,@,CLE,L (-14),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
48,21,2016-02-01,24-234,SAS,,ORL,W (+15),0,10:40,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,1,0,0,0,0.7,+12,3.5
49,22,2016-02-03,24-236,SAS,,NOP,W (+13),0,0:35,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,0.0
50,23,2016-02-05,24-238,SAS,@,DAL,W (+26),0,9:14,2,4,.500,1,1,1.000,0,0,,1,1,2,2,0,0,0,1,5,5.0,+1,11.0
51,,2016-02-06,24-239,SAS,,LAL,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
52,24,2016-02-09,24-242,SAS,@,MIA,W (+18),0,4:38,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2,0.0
53,25,2016-02-10,24-243,SAS,@,ORL,W (+2),1,17:29,1,4,.250,0,1,.000,2,2,1.000,0,5,5,1,0,0,1,1,4,2.4,0,11.3
54,26,2016-02-18,24-251,SAS,@,LAC,L (-19),0,7:53,1,2,.500,0,0,,1,2,.500,0,0,0,1,1,0,0,0,3,3.3,-7,6.5
55,27,2016-02-19,24-252,SAS,@,LAL,W (+6),0,0:36,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4,0.0
56,28,2016-02-21,24-254,SAS,@,PHO,W (+7),0,2:31,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2,0.0
57,29,2016-02-24,24-257,SAS,@,SAC,W (+16),0,1:25,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+1,0.0
58,30,2016-02-25,24-258,SAS,@,UTA,W (+18),0,1:54,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.0,-1,1.5
59,31,2016-02-27,24-260,SAS,@,HOU,W (+10),0,1:27,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-7,0.0
60,32,2016-03-12,24-274,MEM,@,ATL,L (-12),0,26:48,5,10,.500,3,4,.750,0,0,,1,3,4,2,2,1,2,2,13,10.9,+6,
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,DFS
61,33,2016-03-14,24-276,MEM,@,HOU,L (-49),0,27:54,2,10,.200,1,1,1.000,0,0,,1,1,2,4,2,0,3,2,5,0.8,-16,16.5
62,34,2016-03-16,24-278,MEM,,MIN,L (-6),0,15:41,2,5,.400,2,4,.500,0,0,,0,0,0,1,0,0,1,1,6,2.6,-8,8.0
63,35,2016-03-17,24-279,MEM,@,MIL,L (-10),0,15:12,2,5,.400,0,1,.000,0,0,,0,1,1,0,0,0,2,0,4,-0.4,-6,4.3
64,36,2016-03-19,24-281,MEM,,LAC,W (+11),1,34:58,6,12,.500,2,5,.400,0,0,,0,2,2,3,0,2,2,3,14,8.9,+15,25.0
65,37,2016-03-21,24-283,MEM,@,PHO,W (+6),1,25:17,3,10,.300,1,3,.333,2,3,.667,0,1,1,7,2,0,1,4,9,7.4,0,24.8
66,38,2016-03-22,24-284,MEM,@,LAL,L (-7),1,17:29,0,2,.000,0,2,.000,0,0,,0,0,0,3,0,0,1,2,0,-1.1,-5,4.0
67,39,2016-03-25,24-287,MEM,@,SAS,L (-6),0,20:41,3,10,.300,1,3,.333,0,0,,0,4,4,1,1,0,1,0,7,3.1,0,15.5
68,40,2016-03-28,24-290,MEM,,SAS,L (-14),0,27:17,5,13,.385,0,2,.000,0,0,,0,1,1,4,0,0,0,1,10,5.6,+7,17.3
69,41,2016-03-30,24-292,MEM,,DEN,L (-4),0,7:15,0,2,.000,0,1,.000,1,2,.500,0,1,1,2,0,0,0,0,1,0.9,-1,5.3
