
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,DFS
37,30,2016-01-07,37-137,LAL,@,SAC,L (-3),1,30:56,10,19,.526,2,6,.333,6,8,.750,1,1,2,3,0,1,3,2,28,17.9,-14,36.5
38,31,2016-01-08,37-138,LAL,,OKC,L (-4),1,28:28,8,20,.400,1,5,.200,2,2,1.000,2,2,4,6,1,0,2,3,19,12.2,-14,34.5
39,,2016-01-10,37-140,LAL,,UTA,L (-12),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
40,32,2016-01-12,37-142,LAL,,NOP,W (+4),1,15:44,3,9,.333,0,5,.000,1,2,.500,0,3,3,1,1,0,1,2,7,2.3,-6,13.8
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,DFS
41,33,2016-01-14,37-144,LAL,@,GSW,L (-18),1,27:28,4,15,.267,0,4,.000,0,0,,2,4,6,3,2,1,2,2,8,3.7,-11,25.0
42,34,2016-01-16,37-146,LAL,@,UTA,L (-27),1,14:40,2,8,.250,0,3,.000,1,1,1.000,1,0,1,2,0,0,0,0,5,2.3,-15,9.3
43,35,2016-01-17,37-147,LAL,,HOU,L (-17),1,24:00,2,5,.400,1,2,.500,0,0,,0,2,2,9,1,0,4,0,5,6.2,-12,21.5
44,36,2016-01-20,37-150,LAL,,SAC,L (-19),1,31:12,4,13,.308,2,7,.286,5,5,1.000,2,2,4,3,1,0,2,4,15,9.0,-13,26.5
45,37,2016-01-22,37-152,LAL,,SAS,L (-13),1,26:34,2,9,.222,1,4,.250,0,0,,1,1,2,6,0,1,3,2,5,1.6,-15,17.5
46,38,2016-01-23,37-153,LAL,@,POR,L (-18),1,24:33,5,9,.556,0,1,.000,0,0,,0,2,2,1,0,0,5,1,10,1.6,-17,11.5
47,,2016-01-26,37-156,LAL,,DAL,L (-2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
48,39,2016-01-28,37-158,LAL,,CHI,L (-23),1,25:05,4,13,.308,2,7,.286,0,0,,0,4,4,3,2,0,2,2,10,5.0,-9,23.5
49,,2016-01-29,37-159,LAL,@,LAC,L (-12),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
50,40,2016-01-31,37-161,LAL,,CHO,L (-19),1,22:58,8,18,.444,4,8,.500,3,3,1.000,1,7,8,3,2,0,0,1,23,20.1,+1,43.5
51,41,2016-02-02,37-163,LAL,,MIN,W (+4),1,33:01,10,21,.476,7,11,.636,11,12,.917,2,3,5,5,2,0,2,3,38,31.5,+6,58.3
52,42,2016-02-04,37-165,LAL,@,NOP,W (+3),1,32:07,10,24,.417,4,11,.364,3,4,.750,3,9,12,2,2,0,1,0,27,21.0,+16,52.0
53,43,2016-02-06,37-167,LAL,@,SAS,L (-4),1,32:53,9,28,.321,4,14,.286,3,3,1.000,1,1,2,4,0,1,2,4,25,9.9,-2,36.5
