
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,DFS
25,16,2015-12-13,33-072,PHO,,MIN,W (+7),0,23:20,1,3,.333,0,0,,1,1,1.000,2,2,4,2,1,1,0,2,3,5.6,+10,15.0
26,17,2015-12-14,33-073,PHO,@,DAL,L (-10),0,14:05,2,3,.667,0,0,,2,2,1.000,2,1,3,0,0,1,1,1,6,5.7,-17,11.3
27,18,2015-12-16,33-075,PHO,@,GSW,L (-25),1,20:06,3,5,.600,0,0,,0,0,,1,4,5,1,1,0,2,1,6,4.9,-32,14.8
28,19,2015-12-18,33-077,PHO,,NOP,W (+16),1,19:27,1,2,.500,0,0,,1,2,.500,1,6,7,0,0,1,2,2,3,2.0,-3,12.8
29,20,2015-12-20,33-079,PHO,,MIL,L (-6),1,27:58,2,4,.500,0,0,,0,0,,1,4,5,0,0,1,3,3,4,0.4,-6,10.8
30,21,2015-12-21,33-080,PHO,@,UTA,L (-21),1,17:46,0,1,.000,0,0,,1,2,.500,0,3,3,0,1,0,1,0,1,0.8,-26,6.3
31,22,2015-12-23,33-082,PHO,,DEN,L (-8),0,10:11,0,1,.000,0,0,,1,2,.500,1,1,2,0,0,1,0,0,1,1.6,-19,5.5
32,23,2015-12-26,33-085,PHO,,PHI,L (-7),0,14:54,3,4,.750,0,0,,4,5,.800,3,7,10,0,0,0,0,2,10,11.4,+1,24.0
33,24,2015-12-28,33-087,PHO,,CLE,L (-4),0,22:00,1,3,.333,0,0,,4,8,.500,3,5,8,2,0,0,2,1,6,5.3,-3,18.0
34,25,2015-12-30,33-089,PHO,@,SAS,L (-33),0,25:52,5,6,.833,0,0,,1,3,.333,3,7,10,1,0,2,1,1,11,12.9,-18,30.0
35,26,2015-12-31,33-090,PHO,@,OKC,L (-4),1,30:35,6,9,.667,0,0,,1,2,.500,5,5,10,4,0,0,2,4,13,12.9,-1,32.0
36,27,2016-01-02,33-092,PHO,@,SAC,L (-23),1,12:22,2,2,1.000,0,0,,2,3,.667,0,1,1,1,1,0,2,4,6,3.4,+1,9.8
37,28,2016-01-03,33-093,PHO,@,LAL,L (-20),1,20:07,1,6,.167,0,0,,0,0,,1,4,5,0,0,0,1,1,2,-1.3,-30,7.8
38,29,2016-01-06,33-096,PHO,,CHO,W (+9),1,13:58,2,3,.667,0,0,,3,4,.750,0,3,3,2,0,0,0,3,7,6.4,0,13.8
39,30,2016-01-08,33-098,PHO,,MIA,L (-8),1,26:04,4,7,.571,0,0,,0,0,,2,4,6,1,1,1,0,1,8,9.3,-6,21.0
40,31,2016-01-12,33-102,PHO,@,IND,L (-19),1,16:55,0,3,.000,0,0,,1,2,.500,2,4,6,2,1,0,0,1,1,3.1,-13,13.5
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,DFS
41,32,2016-01-15,33-105,PHO,@,BOS,L (-14),1,23:38,2,4,.500,0,0,,2,2,1.000,1,8,9,2,0,0,1,1,6,7.1,-19,19.8
